,x,y,z,Vx,Vy,Vz,t
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.008680308237671852,-0.2687636911869049,1.0752407312393188,0.0,0.0,0.0,2.9757132530212402
